offset,polarity,k,earth_max_rounds,leo_max_rounds,jitter_scale,seed,leo_enabled,earth_start,tail,livelock_min_preempted_rounds,outcome,decided_by,decided_ballot,rounds_overlapped,preempted_earth_rounds,preempted_leo_rounds,earth_success,earth_rounds,earth_p1_nacks,earth_p2_nacks,earth_late_nacks,earth_commit_latency_s,leo_success,leo_p1_quorums,leo_p2_failures,leo_p1_nacks,leo_p2_nacks,leo_late_nacks
-5.0,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251694,1,1,0,0,0,0
-5.0,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.252589,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.238118,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236649,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.239794,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228766,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.234743,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.247890,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236342,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.244710,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.242545,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.230155,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251806,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.260398,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251718,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.231496,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228098,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.226755,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.237196,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.246444,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251694,1,1,0,0,0,0
-2.0,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.252589,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.238118,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236649,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.239794,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228766,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.234743,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.247890,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236342,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.244710,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.242545,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.230155,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251806,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.260398,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251718,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.231496,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228098,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.226755,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.237196,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.246444,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251694,1,1,0,0,0,0
-1.0,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.252589,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.238118,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236649,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.239794,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228766,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.234743,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.247890,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236342,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.244710,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.242545,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.230155,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251806,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.260398,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251718,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.231496,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228098,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.226755,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.237196,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.246444,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251694,1,1,0,0,0,0
-0.5,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.252589,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.238118,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236649,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.239794,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228766,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.234743,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.247890,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.236342,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.244710,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.242545,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.230155,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251806,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.260398,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251718,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.231496,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.228098,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.226755,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.237196,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.246444,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.251694,1,1,0,0,0,0
-0.2,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,leo_commit,leo,1502,0,0,0,1,1,0,0,0,0.252589,1,1,0,0,0,0
-0.05,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.238118,1,2,1,0,3,1
-0.05,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.236649,1,2,1,0,2,1
-0.05,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.239794,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.228766,1,2,1,0,2,1
-0.05,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.234743,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.247890,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.236342,1,2,1,0,2,1
-0.05,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.244710,1,2,1,0,3,1
-0.05,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.242545,1,2,1,0,2,1
-0.05,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.230155,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251806,1,2,1,0,3,1
-0.05,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.260398,1,2,1,0,3,1
-0.05,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251718,1,2,1,0,3,1
-0.05,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.231496,1,2,1,0,3,1
-0.05,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.228098,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.226755,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.237196,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.246444,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,leo_commit,leo,2501,1,0,1,1,1,0,0,0,0.251694,1,2,1,0,1,1
-0.05,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.252589,1,2,1,0,3,1
0.05,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.238118,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.236649,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.239794,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.228766,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.234743,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.247890,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.236342,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.244710,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.242545,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.230155,1,1,0,3,0,1
0.05,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251806,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.260398,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251718,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.231496,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.228098,1,1,0,3,0,1
0.05,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.226755,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.237196,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.246444,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251694,1,1,0,4,0,1
0.05,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.252589,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.238118,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.236649,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.239794,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.228766,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.234743,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.247890,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.236342,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.244710,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.242545,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.230155,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251806,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.260398,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251718,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.231496,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.228098,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.226755,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.237196,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.246444,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.251694,1,1,0,4,0,1
0.2,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,earth_commit,earth,2501,1,0,1,1,1,0,0,0,0.252589,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.238118,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.236649,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.239794,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.228766,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.234743,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.247890,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.236342,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.244710,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.242545,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.230155,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.251806,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.260398,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.251718,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,53,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.231496,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,54,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.228098,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,55,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.226755,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,56,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.237196,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,57,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.246444,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,58,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.251694,1,1,0,4,0,1
0.5,earth_high,3,5,8,1.0,59,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.252589,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,40,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.238118,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,41,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.236649,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,42,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.239794,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,43,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.228766,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,44,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.234743,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,45,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.247890,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,46,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.236342,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,47,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.244710,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,48,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.242545,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,49,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.230155,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,50,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.251806,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,51,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.260398,1,1,0,4,0,1
1.0,earth_high,3,5,8,1.0,52,1,20.0,45.0,3,earth_commit,earth,2501,0,0,1,1,1,0,0,0,0.251718,1,1,0,4,0,1
